Date,SP500_price,NASDAQ_price,ARKK_price,IVV_price,QQQ_price,SPY_price,VTI_price,SP500_ret,NASDAQ_ret,ARKK_ret,IVV_ret,QQQ_ret,SPY_ret,VTI_ret
2019-07-11,2999.909912109375,8196.0400390625,46.886680603027344,272.7130126953125,185.13636779785156,272.4830627441406,138.9386749267578,0.002285226738359958,-0.0007912478416589597,0.0006175776303058989,0.0017643588306108793,-0.0007269852784451691,0.0023444513659369726,0.0013756772260258288
2019-07-12,3013.77001953125,8244.1396484375,46.74199676513672,274.1268310546875,186.20433044433594,273.70294189453125,139.64779663085938,0.004620174547884881,0.005868640117148827,-0.0030858195980135728,0.005184271719936628,0.005768518952745438,0.004476898997337164,0.005103846747317675
2019-07-15,3014.300048828125,8258.1904296875,46.944549560546875,274.09954833984375,186.8008575439453,273.7939758300781,139.556884765625,0.00017586919155743175,0.0017043356674171228,0.004333421963719664,-9.952588274109164e-05,0.0032036156097223767,0.00033260123152767385,-0.0006510082323367694
2019-07-16,3004.0400390625,8222.7998046875,46.65518569946289,273.17523193359375,185.83871459960938,272.9108581542969,139.2023162841797,-0.003403778522185874,-0.0042855181533201225,-0.006163950102679672,-0.0033721923726192093,-0.005150634515206032,-0.003225482493191656,-0.002540673518477976
2019-07-17,2984.419921875,8185.2099609375,46.87703323364258,271.3990173339844,184.9246826171875,271.0538024902344,138.28411865234375,-0.006531243569450895,-0.004571416627286884,0.004755045572184757,-0.006502107043295791,-0.004918415327996417,-0.006804623592559955,-0.006596137595594631
2019-07-18,2995.110107421875,8207.240234375,47.09888458251953,272.4592590332031,185.13636779785156,272.0459899902344,138.793212890625,0.003581997784064761,0.002691473223366936,0.004732623495416366,0.003906578990719112,0.0011447102553761024,0.00366048176002165,0.003681509078863554
2019-07-19,2976.610107421875,8146.490234375,46.578025817871094,270.873291015625,183.7797393798828,270.5348205566406,138.00230407714844,-0.00617673452276668,-0.007402000948571796,-0.011058834392051686,-0.005820936396897625,-0.007327725147173836,-0.0055548307609606384,-0.005698468945306678
2019-07-22,2985.030029296875,8204.1396484375,47.0120735168457,271.4896240234375,185.2421875,271.1994323730469,138.32962036132812,0.002828694915066654,0.007076595245795847,0.009318722538216084,0.0022753554088024153,0.007957613418387854,0.0024566590542347555,0.0023718175313702794
2019-07-23,3005.469970703125,8251.400390625,47.16639709472656,273.4289245605469,186.4545135498047,273.13848876953125,139.25689697265625,0.006847482673755456,0.005760596992824274,0.003282637125664456,0.0071431847315901464,0.006544546175825561,0.007149927931328071,0.006703384343179852
2019-07-24,3019.56005859375,8321.5,48.150238037109375,274.742919921875,187.7630157470703,274.4220886230469,140.11143493652344,0.004688147952890187,0.008495480288975621,0.0208589377816355,0.004805619461949684,0.0070178091822705735,0.004699447006894397,0.00613641394030906
2019-07-25,3003.669921875,8238.5400390625,46.54908752441406,273.4198913574219,185.9830780029297,273.1111755371094,139.36598205566406,-0.005262401280453521,-0.009969351792044723,-0.033253221125538523,-0.004815514681249411,-0.009479703641628312,-0.004776995512697946,-0.005320428565998903
2019-07-26,3025.860107421875,8330.2099609375,47.60044479370117,275.2867736816406,187.897705078125,274.9410400390625,140.37510681152344,0.007387691099234761,0.011126961990881146,0.02258599094419833,0.006827895055295352,0.010294630542490246,0.00670007186031274,0.007240825493959546
2019-07-29,3020.969970703125,8293.330078125,47.388248443603516,274.78826904296875,187.2530517578125,274.4403076171875,140.03872680664062,-0.0016161146071345112,-0.004427245289787329,-0.004457864858559812,-0.0018108557559992633,-0.0034308738366147784,-0.0018212356431177579,-0.002396293848128339
2019-07-30,3013.179931640625,8273.6103515625,47.85123062133789,274.11767578125,186.44488525390625,273.7666320800781,139.90235900878906,-0.0025786549148275606,-0.002377781467364226,0.009769978695991943,-0.0024403998906296076,-0.004315905649172058,-0.00245472519309764,-0.0009737863301189087
2019-07-31,2980.3798828125,8175.419921875,46.74199676513672,271.1723937988281,183.86630249023438,270.7715148925781,138.3750457763672,-0.010885526112695776,-0.011867905970330939,-0.023180884625076725,-0.010744589797165305,-0.013830268179040095,-0.010940402651495984,-0.010916994132500135
2019-08-01,2953.56005859375,8111.1201171875,46.028236389160156,268.7164306640625,182.95228576660156,268.4136047363281,137.09320068359375,-0.00899879386967306,-0.007865015534609165,-0.015270215766839734,-0.009056833184087343,-0.004971094274772603,-0.008708117459051978,-0.009263556774861459
2019-08-02,2932.050048828125,8004.06982421875,44.48495101928711,266.81341552734375,180.25827026367188,266.392578125,135.98411560058594,-0.007282739927037873,-0.01319796667070805,-0.03352910063346459,-0.0070818711457871775,-0.014725235553309957,-0.007529523748669331,-0.008090007946984445
2019-08-05,2844.739990234375,7726.0400390625,42.59444046020508,258.7933044433594,173.8888702392578,258.3814392089844,131.9477081298828,-0.0297778200029859,-0.03473605194134943,-0.04249775521304655,-0.030058874918763023,-0.03533485601019726,-0.030072680599444235,-0.029682933575557513
2019-08-06,2881.77001953125,7833.27001953125,42.980262756347656,262.2459716796875,176.3230743408203,262.004638671875,133.66587829589844,0.013017017169932643,0.01387903504597432,0.009058043537466975,0.013341408672664423,0.01399861933781743,0.014022676992522243,0.013021599165059738
2019-08-07,2883.97998046875,7862.830078125,43.530052185058594,262.499755859375,177.27560424804688,262.1594543457031,133.8113250732422,0.0007668762331907164,0.003773655002322851,0.012791672117680175,0.0009677333766540119,0.005402185226111689,0.0005908890568231406,0.0010881369216888537
2019-08-08,2938.090087890625,8039.16015625,44.26310729980469,267.5927429199219,181.13380432128906,267.3030090332031,136.35684204101562,0.018762303409984193,0.022425777534677227,0.016840207579574384,0.019401873513647194,0.02176385233381417,0.01961994733448491,0.019023180335297818
2019-08-09,2918.64990234375,7959.14013671875,43.66509246826172,265.8528137207031,179.43080139160156,265.48223876953125,135.38409423828125,-0.00661660635492356,-0.009953778501233024,-0.013510457535040876,-0.00650215390833464,-0.009401905602704486,-0.006811633996404831,-0.007133839330495606
2019-08-12,2882.699951171875,7863.41015625,42.762271881103516,262.63568115234375,177.37181091308594,262.25042724609375,133.71133422851562,-0.012317322177972212,-0.012027678722115853,-0.020676025999817216,-0.012101179307957954,-0.011475122791331449,-0.012173362475834337,-0.012355661270086138
2019-08-13,2926.320068359375,8016.35986328125,43.62650680541992,266.68658447265625,181.25889587402344,266.328857421875,135.6204376220703,0.015131688322181258,0.01945081128824011,0.020210220044419858,0.015424040261927452,0.02191489696658855,0.015551662655459042,0.014277797799040703
2019-08-14,2840.60009765625,7773.93994140625,42.09287643432617,258.8204345703125,175.84201049804688,258.45416259765625,131.7022247314453,-0.029292752911742603,-0.030240648624745403,-0.035153636708388,-0.029495859035797434,-0.02988479737701455,-0.02956756132417504,-0.028891020847047977
